店舗,機種名,End_Digit,稼働日数,集計数,平均差枚数,平均回転数,勝率
KYORAKU妙音通,押忍!番長ZERO,0.0,17,50,9.6,484.46,0.28
KYORAKU妙音通,押忍!番長ZERO,1.0,23,70,-213.07142857142858,575.9714285714285,0.18571428571428572
KYORAKU妙音通,押忍!番長ZERO,2.0,18,56,-84.375,937.9285714285714,0.25
KYORAKU妙音通,押忍!番長ZERO,3.0,18,54,-41.370370370370374,432.14814814814815,0.24074074074074073
KYORAKU妙音通,押忍!番長ZERO,4.0,18,54,-116.44444444444444,643.925925925926,0.2222222222222222
KYORAKU妙音通,押忍!番長ZERO,5.0,18,54,-31.72222222222222,877.3333333333334,0.24074074074074073
KYORAKU妙音通,押忍!番長ZERO,6.0,18,54,-3.7962962962962963,500.64814814814815,0.2037037037037037
KYORAKU妙音通,押忍!番長ZERO,7.0,18,54,62.148148148148145,408.22222222222223,0.2222222222222222
KYORAKU妙音通,押忍!番長ZERO,8.0,18,54,-82.33333333333333,568.4444444444445,0.2037037037037037
KYORAKU妙音通,押忍!番長ZERO,9.0,17,50,53.5,1177.3,0.3
KYORAKU妙音通,沖ドキ!BLACK,0.0,49,348,-150.83908045977012,1606.3936781609195,0.4396551724137931
KYORAKU妙音通,沖ドキ!BLACK,1.0,61,426,155.7981220657277,1794.718309859155,0.45539906103286387
KYORAKU妙音通,沖ドキ!BLACK,2.0,50,359,13.387186629526463,1597.8272980501392,0.45125348189415043
KYORAKU妙音通,沖ドキ!BLACK,3.0,51,367,-28.637602179836513,1577.3433242506812,0.4032697547683924
KYORAKU妙音通,沖ドキ!BLACK,4.0,51,370,-228.42972972972973,1737.4162162162163,0.4027027027027027
KYORAKU妙音通,沖ドキ!BLACK,5.0,50,355,-160.35211267605635,1739.9239436619719,0.4112676056338028
KYORAKU妙音通,沖ドキ!BLACK,6.0,51,370,74.44324324324324,1466.1324324324323,0.3972972972972973
KYORAKU妙音通,沖ドキ!BLACK,7.0,51,370,4.875675675675676,1614.6216216216217,0.3891891891891892
KYORAKU妙音通,沖ドキ!BLACK,8.0,51,370,-129.04864864864865,1664.8405405405406,0.42162162162162165
KYORAKU妙音通,沖ドキ!BLACK,9.0,49,350,-61.16,1780.797142857143,0.41714285714285715
KYORAKU妙音通,沖ドキ!GOLD-30,0.0,49,845,-113.15739644970414,971.7905325443787,0.3230769230769231
KYORAKU妙音通,沖ドキ!GOLD-30,1.0,61,1094,-52.02559414990859,1054.928702010969,0.3272394881170018
KYORAKU妙音通,沖ドキ!GOLD-30,2.0,50,886,-91.38487584650113,1023.4830699774267,0.33182844243792325
KYORAKU妙音通,沖ドキ!GOLD-30,3.0,51,896,56.00669642857143,1047.3314732142858,0.3392857142857143
KYORAKU妙音通,沖ドキ!GOLD-30,4.0,51,893,-46.72788353863382,1000.5375139977604,0.3247480403135498
KYORAKU妙音通,沖ドキ!GOLD-30,5.0,50,881,16.190692395005676,1072.2690124858116,0.35414301929625425
KYORAKU妙音通,沖ドキ!GOLD-30,6.0,51,900,-45.82888888888889,925.0922222222222,0.3411111111111111
KYORAKU妙音通,沖ドキ!GOLD-30,7.0,51,890,-85.43932584269663,958.5426966292135,0.30786516853932583
KYORAKU妙音通,沖ドキ!GOLD-30,8.0,51,890,-55.38988764044944,899.967415730337,0.32247191011235954
KYORAKU妙音通,沖ドキ!GOLD-30,9.0,49,850,-54.861176470588234,1060.149411764706,0.32235294117647056
KYORAKU妙音通,翔べ!ハーレムエース,0.0,18,34,-170.41176470588235,1553.7941176470588,0.3235294117647059
KYORAKU妙音通,翔べ!ハーレムエース,1.0,21,40,145.4,2234.2,0.425
KYORAKU妙音通,翔べ!ハーレムエース,2.0,18,35,-142.37142857142857,2573.8285714285716,0.3142857142857143
KYORAKU妙音通,翔べ!ハーレムエース,3.0,19,36,36.388888888888886,2743.8888888888887,0.3888888888888889
KYORAKU妙音通,翔べ!ハーレムエース,4.0,19,36,-361.22222222222223,2242.5555555555557,0.16666666666666666
KYORAKU妙音通,翔べ!ハーレムエース,5.0,19,36,-224.69444444444446,2325.222222222222,0.2777777777777778
KYORAKU妙音通,翔べ!ハーレムエース,6.0,19,36,-139.91666666666666,1958.7777777777778,0.3333333333333333
KYORAKU妙音通,翔べ!ハーレムエース,7.0,19,35,102.65714285714286,2200.6857142857143,0.37142857142857144
KYORAKU妙音通,翔べ!ハーレムエース,8.0,18,34,105.94117647058823,2039.6176470588234,0.5882352941176471
KYORAKU妙音通,翔べ!ハーレムエース,9.0,18,34,-84.6470588235294,2859.294117647059,0.4411764705882353
KYORAKU東海,A-SLOT+ ディスクアップ ULTRAREMIX,0.0,44,80,88.6,2951.45,0.425
KYORAKU東海,A-SLOT+ ディスクアップ ULTRAREMIX,1.0,53,99,157.78787878787878,3595.717171717172,0.47474747474747475
KYORAKU東海,A-SLOT+ ディスクアップ ULTRAREMIX,2.0,45,85,-49.43529411764706,3252.741176470588,0.36470588235294116
KYORAKU東海,A-SLOT+ ディスクアップ ULTRAREMIX,3.0,46,86,-5.72093023255814,3171.779069767442,0.4186046511627907
KYORAKU東海,A-SLOT+ ディスクアップ ULTRAREMIX,4.0,46,86,136.93023255813952,3225.0581395348836,0.38372093023255816
KYORAKU東海,A-SLOT+ ディスクアップ ULTRAREMIX,5.0,46,86,88.45348837209302,3627.4883720930234,0.3953488372093023
KYORAKU東海,A-SLOT+ ディスクアップ ULTRAREMIX,6.0,46,86,-168.41860465116278,3164.639534883721,0.3953488372093023
KYORAKU東海,A-SLOT+ ディスクアップ ULTRAREMIX,7.0,46,86,81.0813953488372,3048.0348837209303,0.45348837209302323
KYORAKU東海,A-SLOT+ ディスクアップ ULTRAREMIX,8.0,46,84,170.45238095238096,2635.690476190476,0.39285714285714285
KYORAKU東海,A-SLOT+ ディスクアップ ULTRAREMIX,9.0,44,80,-182.5625,4101.5875,0.3375
KYORAKU東海,A-SLOT+ 異世界かるてっとBT,0.0,3,3,-689.0,4789.333333333333,0.3333333333333333
KYORAKU東海,A-SLOT+ 異世界かるてっとBT,6.0,3,3,-474.0,3547.6666666666665,0.3333333333333333
KYORAKU東海,A-SLOT+ 異世界かるてっとBT,7.0,3,3,-437.3333333333333,5725.333333333333,0.6666666666666666
KYORAKU東海,A-SLOT+ 異世界かるてっとBT,8.0,3,3,774.3333333333334,4098.333333333333,0.6666666666666666
KYORAKU東海,A-SLOT+ 異世界かるてっとBT,9.0,3,3,-633.3333333333334,6330.666666666667,0.3333333333333333
KYORAKU東海,L ToLOVEるダークネス,0.0,17,68,-64.29411764705883,1666.9411764705883,0.4117647058823529
KYORAKU東海,L ToLOVEるダークネス,1.0,23,92,-300.57608695652175,2192.021739130435,0.30434782608695654
KYORAKU東海,L ToLOVEるダークネス,2.0,19,76,52.276315789473685,2105.9473684210525,0.32894736842105265
KYORAKU東海,L ToLOVEるダークネス,3.0,19,76,35.64473684210526,1932.4605263157894,0.34210526315789475
KYORAKU東海,L ToLOVEるダークネス,4.0,18,72,711.2916666666666,1935.3472222222222,0.375
KYORAKU東海,L ToLOVEるダークネス,5.0,18,72,30.25,2188.8888888888887,0.3611111111111111
KYORAKU東海,L ToLOVEるダークネス,6.0,18,72,-299.125,1839.9166666666667,0.3333333333333333
KYORAKU東海,L ToLOVEるダークネス,7.0,18,72,-248.48611111111111,1800.375,0.3472222222222222
KYORAKU東海,L ToLOVEるダークネス,8.0,18,72,-331.4166666666667,1937.3194444444443,0.25
KYORAKU東海,L ToLOVEるダークネス,9.0,17,68,280.30882352941177,3541.3382352941176,0.35294117647058826
KYORAKU東海,L ToLOVEるダークネス TRANCE ver.8.7,0.0,32,96,-2.15625,1831.2083333333333,0.3333333333333333
KYORAKU東海,L ToLOVEるダークネス TRANCE ver.8.7,1.0,37,111,-430.4234234234234,2459.4504504504503,0.3333333333333333
KYORAKU東海,L ToLOVEるダークネス TRANCE ver.8.7,2.0,31,93,96.84946236559139,1893.4408602150538,0.3763440860215054
KYORAKU東海,L ToLOVEるダークネス TRANCE ver.8.7,3.0,32,96,97.70833333333333,1844.5520833333333,0.3020833333333333
KYORAKU東海,L ToLOVEるダークネス TRANCE ver.8.7,4.0,33,99,-393.32323232323233,1811.121212121212,0.31313131313131315
KYORAKU東海,L ToLOVEるダークネス TRANCE ver.8.7,5.0,33,99,-59.86868686868687,2899.3838383838383,0.32323232323232326
KYORAKU東海,L ToLOVEるダークネス TRANCE ver.8.7,6.0,33,99,-305.8686868686869,1882.080808080808,0.30303030303030304
KYORAKU東海,L ToLOVEるダークネス TRANCE ver.8.7,7.0,33,99,64.1919191919192,2205.020202020202,0.32323232323232326
KYORAKU東海,L ToLOVEるダークネス TRANCE ver.8.7,8.0,33,99,-305.2929292929293,1749.2727272727273,0.32323232323232326
KYORAKU東海,L ToLOVEるダークネス TRANCE ver.8.7,9.0,32,96,349.6979166666667,3448.75,0.4479166666666667
KYORAKU東海,L にゃんこ大戦争 超神速,0.0,8,17,-494.4117647058824,1290.1176470588234,0.23529411764705882
KYORAKU東海,L にゃんこ大戦争 超神速,1.0,11,25,-215.24,2257.48,0.28
KYORAKU東海,L にゃんこ大戦争 超神速,2.0,10,23,225.30434782608697,2778.913043478261,0.34782608695652173
KYORAKU東海,L にゃんこ大戦争 超神速,3.0,9,22,-1074.4545454545455,2802.6363636363635,0.22727272727272727
KYORAKU東海,L にゃんこ大戦争 超神速,4.0,9,22,-348.45454545454544,1826.8181818181818,0.2727272727272727
KYORAKU東海,L にゃんこ大戦争 超神速,5.0,9,21,-120.9047619047619,2044.142857142857,0.23809523809523808
KYORAKU東海,L にゃんこ大戦争 超神速,6.0,9,21,-196.85714285714286,2209.3809523809523,0.38095238095238093
KYORAKU東海,L にゃんこ大戦争 超神速,7.0,9,21,-318.76190476190476,975.6190476190476,0.14285714285714285
KYORAKU東海,L にゃんこ大戦争 超神速,8.0,9,20,-351.1,1785.5,0.15
KYORAKU東海,L にゃんこ大戦争 超神速,9.0,8,17,-579.9411764705883,3408.8823529411766,0.23529411764705882
KYORAKU東海,L アズールレーン THE ANIMATION,0.0,26,78,724.3717948717949,3141.4102564102564,0.32051282051282054
KYORAKU東海,L アズールレーン THE ANIMATION,1.0,30,90,-395.4888888888889,3460.9555555555557,0.34444444444444444
KYORAKU東海,L アズールレーン THE ANIMATION,2.0,25,75,-574.7066666666667,2836.133333333333,0.30666666666666664
KYORAKU東海,L アズールレーン THE ANIMATION,3.0,26,78,78.56410256410257,3496.948717948718,0.32051282051282054
KYORAKU東海,L アズールレーン THE ANIMATION,4.0,26,78,263.96153846153845,3175.2948717948716,0.32051282051282054
KYORAKU東海,L アズールレーン THE ANIMATION,5.0,26,78,-550.3205128205128,4311.961538461538,0.32051282051282054
KYORAKU東海,L アズールレーン THE ANIMATION,6.0,27,81,-396.2345679012346,2604.8765432098767,0.2962962962962963
KYORAKU東海,L アズールレーン THE ANIMATION,7.0,27,81,-464.962962962963,2745.8518518518517,0.25925925925925924
KYORAKU東海,L アズールレーン THE ANIMATION,8.0,27,81,224.98765432098764,2863.358024691358,0.37037037037037035
KYORAKU東海,L アズールレーン THE ANIMATION,9.0,26,78,-625.474358974359,4926.858974358975,0.28205128205128205
KYORAKU東海,L ゴジラ対エヴァンゲリオン,0.0,37,64,-262.328125,1910.21875,0.21875
KYORAKU東海,L ゴジラ対エヴァンゲリオン,1.0,46,82,20.426829268292682,2390.8536585365855,0.3170731707317073
KYORAKU東海,L ゴジラ対エヴァンゲリオン,2.0,39,69,59.11594202898551,2164.376811594203,0.34782608695652173
KYORAKU東海,L ゴジラ対エヴァンゲリオン,3.0,38,68,-73.54411764705883,2313.1029411764707,0.35294117647058826
KYORAKU東海,L ゴジラ対エヴァンゲリオン,4.0,38,68,-386.0882352941176,2183.264705882353,0.27941176470588236
KYORAKU東海,L ゴジラ対エヴァンゲリオン,5.0,38,68,-432.55882352941177,2546.044117647059,0.22058823529411764
KYORAKU東海,L ゴジラ対エヴァンゲリオン,6.0,38,67,-90.70149253731343,1925.5820895522388,0.2835820895522388
KYORAKU東海,L ゴジラ対エヴァンゲリオン,7.0,38,67,-191.56716417910448,1837.8358208955224,0.31343283582089554
KYORAKU東海,L ゴジラ対エヴァンゲリオン,8.0,38,66,-245.5151515151515,1730.909090909091,0.25757575757575757
KYORAKU東海,L ゴジラ対エヴァンゲリオン,9.0,37,64,-36.640625,3316.578125,0.34375
KYORAKU東海,L サラリーマン金太郎,0.0,17,17,351.70588235294116,2725.705882352941,0.4117647058823529
KYORAKU東海,L サラリーマン金太郎,1.0,21,21,375.6666666666667,2754.2380952380954,0.3333333333333333
KYORAKU東海,L サラリーマン金太郎,2.0,18,18,-1011.2222222222222,2900.4444444444443,0.16666666666666666
KYORAKU東海,L サラリーマン金太郎,3.0,18,18,42.611111111111114,2908.777777777778,0.2777777777777778
KYORAKU東海,L サラリーマン金太郎,4.0,18,18,522.6111111111111,2906.1666666666665,0.2777777777777778
KYORAKU東海,L サラリーマン金太郎,5.0,18,18,-335.5,2792.8333333333335,0.2777777777777778
KYORAKU東海,L サラリーマン金太郎,6.0,18,18,119.61111111111111,2822.8333333333335,0.2777777777777778
KYORAKU東海,L サラリーマン金太郎,7.0,18,18,-439.1666666666667,2096.1111111111113,0.16666666666666666
KYORAKU東海,L サラリーマン金太郎,8.0,18,18,-443.55555555555554,2911.1111111111113,0.2777777777777778
KYORAKU東海,L サラリーマン金太郎,9.0,17,17,-439.2352941176471,3864.470588235294,0.4117647058823529
KYORAKU東海,L ダーリン・イン・ザ・フランキス,0.0,26,52,-123.90384615384616,2267.326923076923,0.3076923076923077
KYORAKU東海,L ダーリン・イン・ザ・フランキス,1.0,30,61,-121.59016393442623,3626.2295081967213,0.3114754098360656
KYORAKU東海,L ダーリン・イン・ザ・フランキス,2.0,25,50,-394.52,2214.06,0.28
KYORAKU東海,L ダーリン・イン・ザ・フランキス,3.0,26,51,-154.88235294117646,2365.6862745098038,0.27450980392156865
KYORAKU東海,L ダーリン・イン・ザ・フランキス,4.0,26,51,-286.078431372549,2318.078431372549,0.3333333333333333
KYORAKU東海,L ダーリン・イン・ザ・フランキス,5.0,26,49,158.9387755102041,3930.265306122449,0.3877551020408163
KYORAKU東海,L ダーリン・イン・ザ・フランキス,6.0,27,53,447.41509433962267,2174.7924528301887,0.39622641509433965
KYORAKU東海,L ダーリン・イン・ザ・フランキス,7.0,27,53,-306.9811320754717,2443.0377358490564,0.22641509433962265
KYORAKU東海,L ダーリン・イン・ザ・フランキス,8.0,27,53,210.0,1687.6415094339623,0.4528301886792453
KYORAKU東海,L ダーリン・イン・ザ・フランキス,9.0,26,52,-297.38461538461536,4055.3653846153848,0.3076923076923077
KYORAKU東海,L 新・必殺仕置人 回胴 CRASH SPEC,0.0,6,6,-882.3333333333334,1339.5,0.0
KYORAKU東海,L 新・必殺仕置人 回胴 CRASH SPEC,1.0,9,9,-56.666666666666664,2063.777777777778,0.2222222222222222
KYORAKU東海,L 新・必殺仕置人 回胴 CRASH SPEC,2.0,7,7,-744.4285714285714,1904.2857142857142,0.2857142857142857
KYORAKU東海,L 新・必殺仕置人 回胴 CRASH SPEC,3.0,7,7,-68.85714285714286,1435.5714285714287,0.42857142857142855
KYORAKU東海,L 新・必殺仕置人 回胴 CRASH SPEC,4.0,6,6,1248.1666666666667,2161.0,0.8333333333333334
KYORAKU東海,L 新・必殺仕置人 回胴 CRASH SPEC,5.0,6,6,-1379.1666666666667,2041.6666666666667,0.0
KYORAKU東海,L 新・必殺仕置人 回胴 CRASH SPEC,6.0,6,6,-350.0,970.5,0.16666666666666666
KYORAKU東海,L 新・必殺仕置人 回胴 CRASH SPEC,7.0,6,6,73.33333333333333,1466.1666666666667,0.3333333333333333
KYORAKU東海,L 新・必殺仕置人 回胴 CRASH SPEC,8.0,6,6,-491.6666666666667,1257.8333333333333,0.16666666666666666
KYORAKU東海,L 新・必殺仕置人 回胴 CRASH SPEC,9.0,6,6,-316.0,2320.1666666666665,0.3333333333333333
KYORAKU東海,L 東京喰種,0.0,43,319,-401.19435736677116,4862.081504702194,0.3573667711598746
KYORAKU東海,L 東京喰種,1.0,51,370,381.7837837837838,6010.191891891892,0.4702702702702703
KYORAKU東海,L 東京喰種,2.0,43,311,-298.16720257234726,4715.057877813505,0.34726688102893893
KYORAKU東海,L 東京喰種,3.0,44,326,-88.25153374233129,5081.266871165644,0.39570552147239263
KYORAKU東海,L 東京喰種,4.0,45,331,-118.20845921450152,4904.97583081571,0.3806646525679758
KYORAKU東海,L 東京喰種,5.0,45,331,682.8942598187311,6642.353474320242,0.4561933534743202
KYORAKU東海,L 東京喰種,6.0,45,332,-272.5240963855422,4507.316265060241,0.3463855421686747
KYORAKU東海,L 東京喰種,7.0,45,332,-66.4578313253012,4650.933734939759,0.3674698795180723
KYORAKU東海,L 東京喰種,8.0,45,332,-212.05421686746988,4280.888554216867,0.3493975903614458
KYORAKU東海,L 東京喰種,9.0,43,319,808.8526645768025,7287.134796238244,0.5141065830721003
KYORAKU東海,L 犬夜叉2,0.0,13,35,-289.85714285714283,2077.6,0.2857142857142857
KYORAKU東海,L 犬夜叉2,1.0,17,47,-376.4468085106383,2360.31914893617,0.23404255319148937
KYORAKU東海,L 犬夜叉2,2.0,14,38,-319.4736842105263,2561.157894736842,0.2894736842105263
KYORAKU東海,L 犬夜叉2,3.0,13,37,204.94594594594594,2522.972972972973,0.43243243243243246
KYORAKU東海,L 犬夜叉2,4.0,14,40,-219.1,2826.7,0.325
KYORAKU東海,L 犬夜叉2,5.0,14,38,-274.8421052631579,3518.5263157894738,0.23684210526315788
KYORAKU東海,L 犬夜叉2,6.0,14,38,-414.60526315789474,2100.5789473684213,0.23684210526315788
KYORAKU東海,L 犬夜叉2,7.0,14,38,57.1578947368421,2724.5526315789475,0.3157894736842105
KYORAKU東海,L 犬夜叉2,8.0,14,38,-17.0,2323.0263157894738,0.42105263157894735
KYORAKU東海,L 犬夜叉2,9.0,13,35,762.6857142857143,4176.914285714286,0.37142857142857144
KYORAKU東海,L 真・一騎当千,0.0,29,46,-93.97826086956522,2082.891304347826,0.3695652173913043
KYORAKU東海,L 真・一騎当千,1.0,37,60,-85.98333333333333,2272.5,0.31666666666666665
KYORAKU東海,L 真・一騎当千,2.0,31,50,47.64,2576.42,0.38
KYORAKU東海,L 真・一騎当千,3.0,31,50,-186.14,2178.14,0.34
KYORAKU東海,L 真・一騎当千,4.0,31,49,65.08163265306122,2012.1020408163265,0.4489795918367347
KYORAKU東海,L 真・一騎当千,5.0,31,49,-60.857142857142854,2827.3673469387754,0.30612244897959184
KYORAKU東海,L 真・一騎当千,6.0,30,48,111.9375,1968.0833333333333,0.2916666666666667
KYORAKU東海,L 真・一騎当千,7.0,30,48,-101.10416666666667,1878.4791666666667,0.3125
KYORAKU東海,L 真・一騎当千,8.0,30,48,6.458333333333333,2090.8333333333335,0.3958333333333333
KYORAKU東海,L 真・一騎当千,9.0,29,46,284.19565217391306,3952.5652173913045,0.3695652173913043
KYORAKU東海,L 絶対衝激IV,0.0,6,12,802.5,1307.0833333333333,0.25
KYORAKU東海,L 絶対衝激IV,1.0,7,14,-669.8571428571429,1634.357142857143,0.21428571428571427
KYORAKU東海,L 絶対衝激IV,2.0,6,12,-550.0,1101.25,0.08333333333333333
KYORAKU東海,L 絶対衝激IV,3.0,6,12,-238.33333333333334,1504.5,0.16666666666666666
KYORAKU東海,L 絶対衝激IV,4.0,6,12,-608.6666666666666,1514.0833333333333,0.08333333333333333
KYORAKU東海,L 絶対衝激IV,5.0,7,14,-415.07142857142856,1314.0,0.2857142857142857
KYORAKU東海,L 絶対衝激IV,6.0,7,14,-177.71428571428572,1677.142857142857,0.35714285714285715
KYORAKU東海,L 絶対衝激IV,7.0,6,12,1156.5833333333333,2147.5833333333335,0.3333333333333333
